"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","SmartAsset","12,000,000","venture","2016-09-08","Details",""
"2","Techstars","QuanTemplate","5,200,000","venture","2015-08-05","Details",""
