"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","ThriveHive","1,500,000","seed","2013-07-09","Details","Exited"
"2","Techstars","ThriveHive","1,500,000","seed","2013-07-09","Details","Exited"
