"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Truebill","350,000","seed","2016-02-01","Details",""
"2","Y Combinator","Front","3,100,000","seed","2014-10-01","Details",""
"3","Y Combinator","Boostable","2,600,000","seed","2014-10-22","Details",""
"4","AngelPad","Runnable","2,000,000","seed","2013-10-30","Details",""
"5","AngelPad","Buffer","400,000","angel","2011-12-20","Details",""
"6","Y Combinator","Meadow","2,100,000","seed","2016-04-05","Details",""
"7","500startups","Reesio","1,096,000","seed","2013-10-01","Details","Exited"
