"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Upwest Labs","Invi","2,000,000","undisclosed","2015-07-21","Details",""
"2","Techstars","CoolChip Technologies","3,300,000","venture","2015-03-16","Details",""
