"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","Gem","1,300,000","seed","2015-04-02","Details",""
"2","Blueprint Health","Luminate Health","1,000,000","seed","2013-10-08","Details",""
"3","Amplify.LA","Gem","7,600,000","venture","2016-01-06","Details",""
"4","Amplify.LA","TheBouqs","12,000,000","venture","2016-02-03","Details",""
"5","Amplify.LA","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"6","Amplify.LA","Gem","1,500,000","angel","2014-02-11","Details",""
"7","Amplify.LA","TheBouqs","24,000,000","venture","2017-01-30","Details",""
"8","Y Combinator","Zillabyte","1,500,000","seed","2013-06-05","Details",""
"9","Mucker Lab","RocksBox","8,700,000","venture","2016-03-01","Details",""
"10","Amplify.LA","AlphaDraft","5,000,000","seed","2015-05-19","Details","Exited"
