"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Flashpoint","n4md (Visit)","25,000","seed","2011-09-15","Details",""
"2","Flashpoint","SportsCrunch","","angel","2011-09-01","Details",""
"3","Flashpoint","N4MD","25,000","seed","2011-09-15","Details",""
