"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Silvernest","1,300,000","seed","2017-06-21","Details",""
"2","500startups","Silvernest","750,000","seed","2016-09-03","Details",""
"3","500startups","Silvernest","590,000","seed","2016-03-01","Details",""
"4","Techstars","Logrr","900,000","seed","2016-12-20","Details",""
