"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Startupbootcamp","Localsensor","300,000","seed","2013-11-06","Details",""
"2","Startupbootcamp","TagTagCity","1,500,000","venture","2014-03-05","Details",""
"3","Startupbootcamp","LayerGloss","500,000","angel","2010-04-23","Details",""
