"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","AirHelp","4,700,000","seed","2014-03-14","Details",""
"2","Y Combinator","Estimote","3,100,000","seed","2013-12-10","Details",""
