"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Razorpay","9,000,000","venture","2015-10-27","Details",""
"2","Y Combinator","Razorpay","2,600,000","seed","2015-03-23","Details",""
