"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Weave","5,000,000","venture","2014-06-11","Details","Dead"
"2","AngelPad","UpCounsel","10,000,000","venture","2015-07-28","Details",""
"3","Y Combinator","Weave Communications","5,000,000","venture","2014-06-11","Details",""
"4","Y Combinator","Abacus","3,500,000","seed","2014-10-29","Details",""
"5","AngelPad","UpCounsel","1,500,000","seed","2013-10-02","Details",""
"6","Y Combinator","Estimote","10,700,000","venture","2016-01-15","Details",""
