"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","flexReceipts","","undisclosed","2011-05-24","Details",""
"2","Y Combinator","UPower","50,000","seed","2013-10-30","Details",""
"3","Techstars","Ubersense","50,000","seed","2011-10-24","Details","Exited"
"4","Hatch","VinylMint","5,000","seed","2016-08-15","Details",""
"5","500startups","ViralGains","100,000","seed","2013-10-30","Details",""
"6","Techstars","CoachUp","2,700,000","seed","2012-11-14","Details",""
"7","Code for America Accelerator","recovers","50,000","seed","2012-10-23","Details",""
"8","SURGE","Dynamo Micropower","50,000","seed","2012-10-23","Details",""
