"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","EveryMe","1,500,000","debt_round","2011-10-01","",""
"2","500startups","Spinnakr","1,000,000","seed","2013-06-10","Details",""
"3","Y Combinator","Mattermark","400,000","seed","2013-07-01","Details",""
"4","Y Combinator","Filestack","1,800,000","seed","2013-06-18","Details",""
"5","Y Combinator","Balanced","2,000,000","seed","2013-04-03","Details","Dead"
"6","Y Combinator","ProductHunt","6,100,000","venture","2014-10-08","Details","Exited"
"7","Flashpoint","Pindrop Security","1,000,000","seed","2012-05-01","Details",""
"8","Y Combinator","Zenefits","66,500,000","venture","2014-06-03","Details",""
"9","Y Combinator","TellFi","","seed","2011-03-01","Details",""
"10","Y Combinator","Optimizely","58,000,000","venture","2015-10-13","Details",""
"11","Y Combinator","Instacart","220,000,000","venture","2015-01-13","Details",""
"12","Y Combinator","Zenefits","15,000,000","venture","2014-01-22","Details",""
"13","Y Combinator","Jopwell","3,250,000","seed","2016-01-20","Details",""
"14","Y Combinator","FundersClub","6,500,000","seed","2012-10-19","Details",""
"15","500startups","uBiome","4,500,000","venture","2014-08-18","Details",""
"16","Y Combinator","Mixpanel","10,250,000","venture","2012-05-10","Details",""
"17","Y Combinator","Medisas","","seed","2013-04-01","Details",""
"18","The Alchemist Accelerator","Rigetti Quantum Computing","40,000,000","venture","2017-03-28","Details",""
"19","Y Combinator","Rigetti Computing","40,000,000","venture","2017-03-28","Details",""
"20","Y Combinator","Tilt","12,000,000","venture","2013-03-22","Details","Exited"
"21","Y Combinator","Amiato","2,000,000","seed","2013-03-15","Details","Exited"
"22","Y Combinator","Install Monetizer","500,000","seed","2013-01-14","Details","Dead"
"23","Springboard","PagerDuty","43,800,000","venture","2017-04-13","Details",""
"24","Y Combinator","Rappi","10,700,000","seed","2016-03-01","Details",""
"25","Y Combinator","FamilyLeaf","177,000","seed","2012-01-01","Details","Exited"
"26","Y Combinator","Coinbase","25,000,000","venture","2013-12-12","Details",""
"27","Y Combinator","TradeBlock","2,800,000","seed","2014-07-16","Details",""
