"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Partender","50,000","seed","2013-09-13","Details",""
"2","500startups","Partender","","seed","2014-05-01","Details",""
"3","500startups","Floqq","50,000","seed","2013-04-15","Details",""
"4","500startups","OLSET","450,000","seed","2013-12-15","Details","Exited"
"5","500startups","MailLift","50,000","seed","2013-10-07","Details",""
"6","500startups","Geekatoo","500,000","seed","2014-01-17","Details","Exited"
"7","500startups","primeloop","50,000","undisclosed","2014-01-02","Details","Exited"
