"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Airware","","venture","2014-11-18","Details",""
"2","RockHealth","Omada Health","48,000,000","venture","2015-09-16","Details",""
