"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","OLSET","615,000","seed","2014-03-18","Details","Exited"
"2","Techstars","ExpenseBot","175,000","seed","2014-09-09","Details",""
"3","Techstars","Keen.io","2,350,000","seed","2013-10-23","Details",""
"4","Techstars","Keen.io","11,300,000","venture","2014-07-01","Details",""
"5","Techstars","Keen.io","14,700,000","venture","2016-06-29","Details",""
"6","Techstars","ExpenseBot","220,000","seed","2013-11-07","Details",""
