"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Ube","700,000","convertible_note","2014-08-30","Details",""
"2","Bizdom","Slope","","non_equity_assistance","2015-04-17","Details",""
