"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","Cinemacraft","600,000","venture","2016-03-01","Details",""
"2","Techstars","Kinvey","10,874,000","venture","2014-09-23","Details","Exited"
"3","Media Camp","Cinemacraft","1,500,000","seed","2013-09-17","Details",""
"4","500startups","Cinemacraft","600,000","venture","2016-03-01","Details",""
"5","500startups","Cinemacraft","3,900,000","venture","2015-02-09","Details",""
"6","Media Camp","Cinemacraft","600,000","venture","2016-03-01","Details",""
"7","Media Camp","Cinemacraft","600,000","venture","2016-03-01","Details",""
"8","Media Camp","Cinemacraft","3,900,000","venture","2015-02-09","Details",""
"9","500startups","Cinemacraft","1,500,000","seed","2013-09-17","Details",""
"10","500startups","Whill","11,000,000","venture","2014-09-02","Details",""
