"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","500startups","ZendyHealth","1,000,000","angel","2014-06-01","Details",""
"2","Y Combinator","Lob","20,000,000","venture","2017-05-31","Details",""
"3","Techstars","ZendyHealth","1,000,000","angel","2014-06-01","Details",""
"4","Y Combinator","Yoshi","2,100,000","venture","2017-01-12","Details",""
"5","Y Combinator","Validere","2,000,000","seed","2016-09-07","Details",""
