"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Alchemist Accelerator","Zycada Networks","","seed","2015-10-16","Details",""
"2","Y Combinator","PetCube","1,120,000","seed","2015-03-17","Details",""
