"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","ThriveHive","2,500,000","seed","2015-08-15","Details","Exited"
"2","Imagine K12","AdmitSee","1,800,000","seed","2015-10-06","Details",""
"3","Techstars","ThriveHive","2,500,000","seed","2015-08-15","Details","Exited"
"4","Techstars","AdmitHub","728,000","convertible_note","2016-08-14","Details",""
"5","Techstars","SmackHigh","1,650,000","seed","2015-08-19","Details",""
"6","Y Combinator","KidPass","1,200,000","seed","2016-09-28","Details",""
