"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Boost VC","7shifts","1,200,000","seed","2016-05-26","Details",""
"2","Y Combinator","Xobni","3,200,000","venture","2009-03-24","Details","Exited"
"3","Y Combinator","Xobni","16,200,000","venture","2010-04-15","Details","Exited"
"4","Techstars","AdmitHub","2,950,000","seed","2017-01-11","Details",""
"5","Communitech Hyperdrive","PumpUp","2,400,000","seed","2014-07-25","Details",""
"6","Communitech Hyperdrive","PumpUp","200,000","angel","2013-09-30","Details",""
"7","Y Combinator","Xobni","7,000,000","venture","2009-01-05","Details","Exited"
"8","Highline","ShopLocket","1,000,000","seed","2012-08-01","Details","Exited"
