"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","AirHelp","4,700,000","seed","2014-03-14","Details",""
"2","Seedcamp","FishBrain","8,000,000","venture","2015-07-22","Details",""
"3","Imagine K12","Eduvee","","seed","2011-10-26","Details",""
