"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","DreamIT Ventures","SeatGeek","57,000,000","venture","2017-04-18","Details",""
"2","DreamIT Ventures","SeatGeek","62,000,000","venture","2015-04-02","Details",""
