"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","GrabCAD","256,000","seed","2010-01-01","Details","Exited"
"2","Seedcamp","GrabCad","256,000","seed","2010-01-01","Details","Exited"
