"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Soomgo","100,000,000","angel","2015-04-30","Details",""
"2","Y Combinator","Soomgo","450,000,000","seed","2016-05-31","Details",""
