"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","oneforty","230,000","angel","2009-06-10","Details","Exited"
"2","Techstars","Immersive Labs","810,000","debt_financing","2011-09-19","Details",""
"3","DreamIT Ventures","Parsely","5,232,753","venture","2013-08-26","Details",""
"4","DreamIT Ventures","Parsely","800,000","venture","2010-12-01","Details",""
