"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Shelby.tv","1,500,000","seed","2011-07-14","Details","Exited"
"2","Techstars","Omniar","800,000","venture","2012-02-05","Details","Dead"
"3","Techstars","Shelby.tv","225,000","seed","2011-01-01","Details","Exited"
