"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Songkick","10,000,000","venture","2015-12-17","Details","Exited"
"2","Y Combinator","Songkick","19,200,000","venture","2015-06-04","Details","Exited"
"3","Y Combinator","Songkick","15,000,000","venture","2016-08-25","Details","Exited"
"4","Techstars","DigitalOcean","83,000,000","venture","2015-07-08","Details",""
