"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Popular Pays","2,000,000","venture","2015-07-23","Details",""
"2","gener8tor","Player's Health","1,000,000","seed","2015-06-06","Details",""
