"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","AngelPad","Allay","3,400,000","seed","2015-10-22","Details",""
"2","Techstars","Nestio","1,500,000","seed","2013-07-09","Details",""
"3","The Alchemist Accelerator","BrightFunnel","670,000","angel","2014-01-31","Details",""
"4","Y Combinator","HigherMe","1,500,000","seed","2016-10-19","Details",""
"5","Highline","Food.ee","850,000","seed","2012-08-23","Details",""
