"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Mucker Lab","RocksBox","8,700,000","venture","2016-03-01","Details",""
"2","Mucker Lab","RocksBox","1,500,000","seed","2014-02-16","Details",""
