"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","ReadMe","1,000,000","seed","2015-06-19","Details",""
"2","Y Combinator","Meadow","2,100,000","seed","2016-04-05","Details",""
"3","Y Combinator","WaystoCap","3,000,000","seed","2017-06-06","Details",""
"4","Y Combinator","Pachyderm","2,000,000","seed","2015-06-10","Details",""
"5","Y Combinator","Pakible","120,000","seed","2014-12-01","Details",""
"6","AngelPad","Pogoseat","2,300,000","seed","2014-07-01","Details",""
"7","Y Combinator","BlueCrew","2,500,000","seed","2015-09-01","Details",""
"8","Y Combinator","Kickback","120,000","seed","2014-12-01","Details",""
"9","Boost VC","Airenvy","2,650,000","venture","2015-01-20","Details",""
"10","Y Combinator","Supr Daily","100,000,000","venture","2017-05-30","Details",""
"11","Y Combinator","LendUp","14,000,000","venture","2013-11-12","Details",""
"12","Y Combinator","Open Listings","1,000,000","seed","2015-10-27","Details",""
"13","Y Combinator","KickPay","120,000","seed","2014-12-01","Details",""
"14","Y Combinator","Upcall","2,190,000","seed","2017-04-07","Details",""
"15","Y Combinator","Popular Pays","2,000,000","venture","2015-07-23","Details",""
"16","Y Combinator","Cleanly","2,300,000","seed","2015-05-13","Details",""
"17","Y Combinator","NanoNets","","seed","2017-04-01","Details",""
"18","Y Combinator","Scentbird","1,000,000","seed","2015-08-12","Details",""
"19","Y Combinator","Paribus","2,100,000","seed","2015-10-07","Details","Exited"
"20","Y Combinator","OMG Digital","1,100,000","seed","2017-06-26","Details",""
"21","Y Combinator","Razorpay","2,600,000","seed","2015-03-23","Details",""
"22","Y Combinator","Cruise","12,500,000","venture","2015-09-18","Details","Exited"
