"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","DreamIT Ventures","TakeTheInterview","","seed","2011-08-10","Details",""
"2","DreamIT Ventures","SeatGeek","550,000","angel","2010-01-08","Details",""
"3","Techstars","Rally","","venture","2016-03-09","Details",""
