"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Voodoo Manufacturing","1,400,000","seed","2017-01-24","Details",""
"2","500startups","ShearShare","25,000","seed","2017-03-07","Details",""
"3","500startups","Whim","","venture","2016-11-02","Details",""
