"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Cloudability","1,100,000","seed","2011-12-22","Details",""
"2","Portland Incubator Experiment (PIE)","Cloudability","1,100,000","seed","2011-12-22","Details",""
"3","Portland Seed Fund","Cloudability","1,100,000","seed","2011-12-22","Details",""
"4","Portland Seed Fund","Geoloqi","350,000","seed","2011-07-14","Details","Exited"
