"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Brandery","ChoreMonster","1,500,000","venture","2013-07-31","Details",""
"2","Bizdom","Chalkfly","750,000","venture","2013-03-19","Details","Exited"
"3","Techstars","ChoreMonster","1,500,000","venture","2013-07-31","Details",""
