"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Zenefits","500,000,000","venture","2015-05-06","Details",""
"2","Blue Startups","Volta","1,875,000","seed","2014-01-09","Details",""
"3","Y Combinator","Le Tote","15,000,000","venture","2015-11-19","Details",""
"4","Y Combinator","Le Tote","8,800,000","venture","2015-02-05","Details",""
"5","Blue Startups","Volta","4,500,000","venture","2015-06-10","Details",""
"6","Portland Incubator Experiment (PIE)","Orchestrate","1,200,000","venture","2014-09-12","Details","Exited"
