"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","HAXLR8R","WearPoint","25,000","seed","2013-01-01","Details",""
"2","HAXLR8R","Roadie Tuner","25,000","seed","2014-05-12","Details",""
"3","HAXLR8R","Loccie","25,000","venture","2012-02-01","Details",""
"4","HAXLR8R","Everpurse","1,000,000","seed","2014-05-18","Details",""
"5","HAXLR8R","Shaka","25,000","venture","2012-02-01","Details",""
"6","HAXLR8R","PortableScores","25,000","venture","2012-02-01","Details",""
"7","HAXLR8R","Vibease","25,000","seed","2013-02-01","Details",""
"8","HAXLR8R","Focus","25,000","seed","2013-05-12","Details",""
"9","HAXLR8R","Nomiku","25,000","venture","2012-02-01","Details",""
"10","HAXLR8R","Sassor","25,000","venture","2012-02-01","Details",""
"11","LaunchpadLA","Melon","25,000","venture","2012-02-01","Details","Exited"
"12","HAXLR8R","Blinkiverse","25,000","seed","2013-05-12","Details",""
"13","HAXLR8R","Hex","25,000","seed","2013-05-12","Details",""
"14","HAXLR8R","Everpurse","25,000","seed","2013-01-01","Details",""
