"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Cogo.tv","1,200,000","seed","2015-01-01","Details",""
"2","StartEngine","Gonnabe","200,000","seed","2013-02-10","Details",""
"3","Y Combinator","BuildZoom","1,395,000","seed","2013-06-25","Details",""
"4","Y Combinator","Mattermark","1,000,000","seed","2012-10-15","Details",""
"5","Mucker Lab","Laffster","750,000","seed","2012-10-24","Details",""
"6","Y Combinator","Anyperk","1,400,000","venture","2013-03-11","Details",""
"7","Y Combinator","Rescale","","seed","2012-04-01","Details",""
"8","Y Combinator","Tolemi","120,000","seed","2017-01-01","Details",""
"9","Boost VC","AuditFile","3,000,000","venture","2014-02-07","Details",""
"10","Techstars","Final","","convertible_note","2015-03-25","Details",""
"11","Y Combinator","Lumoid","1,100,000","convertible_note","2015-01-07","Details",""
"12","Y Combinator","Bikanta","1,700,000","seed","2014-08-18","Details",""
"13","The Alchemist Accelerator","HealthCrowd","500,000","seed","2013-05-01","Details",""
"14","Y Combinator","Indinero","7,000,000","venture","2015-02-18","Details",""
"15","Y Combinator","DoseDr","","seed","2016-03-23","Details",""
"16","Amplify.LA","Invested.in","830,000","seed","2012-11-01","Details",""
"17","Y Combinator","Zapier","1,200,000","seed","2012-10-31","Details",""
"18","Y Combinator","Final","","convertible_note","2015-03-25","Details",""
