"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Framed Data","2,000,000","seed","2014-12-11","Details","Exited"
"2","Y Combinator","LeadGenius","4,000,000","venture","2016-12-05","Details",""
"3","Y Combinator","True Link Financial","3,600,000","venture","2016-11-21","Details",""
"4","Y Combinator","Heap Analytics","11,000,000","venture","2016-08-17","Details",""
"5","Y Combinator","Weave","5,000,000","venture","2014-06-11","Details","Dead"
"6","Y Combinator","Lob","20,000,000","venture","2017-05-31","Details",""
"7","Y Combinator","Rippling","7,000,000","seed","2017-03-14","Details",""
"8","Y Combinator","LeadGenius","10,000,000","venture","2016-07-27","Details",""
"9","Y Combinator","Weave Communications","5,000,000","venture","2014-06-11","Details",""
"10","Y Combinator","Liftignighter","","seed","2015-03-25","Details",""
"11","Y Combinator","PlateIQ","4,000,000","seed","2017-03-20","Details",""
"12","Y Combinator","Tagstand","750,000","seed","2014-04-04","Details",""
"13","Y Combinator","Heap Analytics","27,000,000","venture","2017-05-04","Details",""
"14","Y Combinator","Weave Communications","15,500,000","venture","2015-11-03","Details",""
"15","Y Combinator","Gobble","10,750,000","venture","2015-10-29","Details",""
"16","Y Combinator","WorkRamp","1,800,000","seed","2016-12-01","Details",""
"17","Y Combinator","Cleanly","5,000,000","venture","2017-04-11","Details",""
"18","Y Combinator","Open Listings","6,500,000","venture","2017-07-13","Details",""
"19","Y Combinator","LogDNA","1,300,000","venture","2016-07-20","Details",""
"20","Y Combinator","Paperspace","4,000,000","seed","2016-10-04","Details",""
"21","Y Combinator","TerrAvion","10,000,000","venture","2017-02-06","Details",""
"22","Y Combinator","Flexport","22,100,000","venture","2015-08-06","Details",""
"23","Y Combinator","Two Tap","2,700,000","seed","2014-08-07","Details",""
