"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Fanzo","125,000","debt_financing","2013-04-02","Details",""
"2","Techstars","BuildersCloud","1,100,000","venture","2013-08-08","Details",""
"3","Bizdom","Slope","1,000,000","seed","2016-09-12","Details",""
"4","Techstars","EveryMove","2,600,000","venture","2012-05-09","Details","Exited"
"5","Techstars","Giftbit","118,000","convertible_note","2015-08-10","Details",""
"6","Amplify.LA","Battlefy","1,300,000","seed","2014-01-14","Details",""
"7","Portland Incubator Experiment (PIE)","Droplr","259,999","seed","2014-05-05","Details",""
"8","The Alchemist Accelerator","Placements","1,100,000","seed","2014-12-01","Details",""
"9","Y Combinator","Booktrope","950,000","angel","2013-12-01","Details",""
"10","Techstars","MightySignal","1,300,000","seed","2015-02-03","Details",""
"11","Techstars","Magicflix","500,000","seed","2015-03-12","Details",""
"12","Y Combinator","Wevorce","","convertible_note","2015-09-01","Details",""
"13","Portland Seed Fund","Indow Windows","2,600,000","venture","2013-11-19","Details",""
"14","Portland Seed Fund","Globe Sherpa","1,300,000","venture","2013-03-05","Details","Exited"
"15","Techstars","VendorHawk","1,200,000","seed","2017-06-29","Details",""
"16","Techstars","LeanPlum","825,000","angel","2013-02-13","Details",""
"17","Techstars","MetricStory","1,450,000","seed","2015-12-09","Details",""
"18","Portland Seed Fund","Indow Windows","1,300,000","venture","2012-06-12","Details",""
"19","Techstars","Giftbit","","seed","2016-02-26","Details",""
"20","9Mile Labs","Camp Native","50,000","debt_financing","2015-08-10","Details",""
"21","Techstars","FlexMinder","1,200,000","venture","2014-03-25","Details","Exited"
"22","Techstars","Footmarks","","convertible_note","2016-03-15","Details",""
"23","9Mile Labs","buildpulse","1,300,000","seed","2016-11-18","Details",""
"24","Techstars","Apptentive","1,200,000","seed","2012-12-11","Details",""
"25","9Mile Labs","Transpose","1,500,000","seed","2015-05-11","Details","Dead"
"26","Amplify.LA","Battlefy","200,000","angel","2012-11-01","Details",""
"27","Highline","Food.ee","850,000","seed","2012-08-23","Details",""
"28","Techstars","FlexMinder","1,200,000","venture","2013-01-30","Details","Exited"
"29","Techstars","Fanzo","655,000","venture","2015-05-15","Details",""
