"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Startmate","Bugcrowd","17,000,000","venture","2016-04-20","Details",""
"2","Startmate","Koala Safe","50,000","seed","2015-01-02","Details",""
"3","Startmate","Bugcrowd","50,000","seed","2013-04-03","Details",""
"4","Boost VC","Coinjar","500,000","seed","2013-12-01","Details",""
"5","Startmate","Bugcrowd","6,000,000","venture","2015-03-11","Details",""
"6","Y Combinator","Proxy","1,600,000","seed","2015-10-30","Details",""
"7","RockHealth","Sessions","300,000","seed","2013-06-24","Details","Exited"
"8","Startmate","Elevio","50,000","seed","2015-12-02","Details",""
"9","Startmate","Foogi","50,000","seed","2014-05-01","Details",""
"10","AngelPad","Process Street","1,300,000","seed","2015-08-27","Details",""
"11","Y Combinator","Flirtey","50,000","seed","2015-01-01","Details",""
"12","Startmate","Ninja Blocks","1,500,000","seed","2013-07-01","Details",""
"13","Startmate","Elevio","1,000,000","seed","2016-07-01","Details",""
"14","Startmate","Flirtey","50,000","seed","2015-01-01","Details",""
"15","Startmate","QPay","400,000","seed","2015-11-27","Details",""
