"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Communitech Hyperdrive","CreamHR","150,000","convertible_note","2013-07-07","Details",""
"2","FounderFuel","The Transit App","2,400,000","seed","2015-12-23","Details",""
"3","500startups","Gymtrack","2,500,000","seed","2015-02-09","Details",""
"4","Highline","Food.ee","850,000","seed","2012-08-23","Details",""
"5","Amplify.LA","Battlefy","2,000,000","seed","2014-12-26","Details",""
"6","FounderFuel","Login Radius","1,300,000","venture","2014-02-12","Details",""
"7","Highline","Wantering","540,000","seed","2012-09-01","Details","Exited"
"8","FounderFuel","CrowdMedia","150,000","convertible_note","2013-07-01","Details",""
"9","Amplify.LA","Battlefy","1,300,000","seed","2014-01-14","Details",""
"10","Highline","SunnyTrail","150,000","seed","2011-11-01","Details","Exited"
"11","FounderFuel","MyCustomizer","250,000","convertible_note","2012-11-01","Details",""
"12","Highline","Picatic","750,000","seed","2013-06-07","Details",""
"13","FounderFuel","Flatbook","10,000,000","venture","2016-09-21","Details",""
"14","FounderFuel","Flatbook","32,000,000","venture","2017-03-15","Details",""
"15","FounderFuel","Login Radius","1,337,501","seed","2016-09-02","Details",""
"16","Techstars","Pitstop","800,000","seed","2016-07-08","Details",""
"17","500startups","Nobal Technologies","435,000","convertible_note","2016-02-16","Details",""
"18","Y Combinator","Canopy Labs","1,500,000","seed","2012-12-13","Details",""
"19","Highline","Wantering","810,000","seed","2014-02-01","Details","Exited"
"20","Y Combinator","Validere","1,200,000","angel","2016-04-08","Details",""
"21","Highline","Granify","1,500,000","seed","2013-11-06","Details",""
"22","Y Combinator","Minuum","500,000","seed","2014-02-06","Details",""
"23","Techstars","Provender","150,000","seed","2013-08-19","Details",""
"24","FounderFuel","PACTA","300,000","undisclosed","2015-09-15","Details",""
"25","FounderFuel","The Transit App","2,400,000","seed","2016-09-21","Details",""
"26","FounderFuel","Openera","250,000","seed","2012-12-07","Details","Exited"
"27","500startups","Rover","1,100,000","seed","2016-05-24","Details",""
"28","Highline","Granify","","undisclosed","2012-08-01","Details",""
"29","LaunchpadLA","Listn","500,000","seed","2013-11-05","Details","Exited"
"30","Highline","MyShoebox","1,200,000","seed","2014-04-30","Details",""
"31","FounderFuel","Listn","500,000","seed","2013-11-05","Details",""
"32","Highline","ShopLocket","1,000,000","seed","2012-08-01","Details","Exited"
"33","FounderFuel","ooomf","500,000","seed","2012-09-05","Details",""
