"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","TheBouqs","6,000,000","venture","2014-06-26","Details",""
"2","Amplify.LA","Clutter","1,300,000","seed","2015-08-06","Details",""
"3","Y Combinator","One Month Rails","770,000","seed","2014-06-24","Details",""
"4","Y Combinator","SmartAsset","5,200,000","venture","2014-03-25","Details",""
"5","Boost VC","Airenvy","","convertible_note","2014-03-17","Details",""
"6","Y Combinator","ShipBob","1,000,000","seed","2015-04-29","Details",""
"7","Amplify.LA","Clutter","2,000,000","seed","2015-05-18","Details",""
"8","Amplify.LA","Clutter","9,000,000","venture","2015-10-22","Details",""
"9","Amplify.LA","Clutter","","seed","2014-02-21","Details",""
"10","Y Combinator","Zenefits","500,000,000","venture","2015-05-06","Details",""
"11","Y Combinator","BuildZoom","2,150,000","seed","2014-10-06","Details",""
"12","Y Combinator","SmartAsset","1,500,000","seed","2012-10-30","Details",""
"13","Amplify.LA","RadPad","9,000,000","venture","2015-04-22","Details","Exited"
