"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","The Ark","Overwatch","170,000","seed","2013-09-01","Details",""
"2","The Ark","Overwatch","","seed","2013-09-03","Details",""
"3","The Ark","Sooligan","","seed","2012-11-08","Details",""
"4","The Ark","Skosay","50,000","seed","2014-08-01","Details",""
"5","The Ark","Agricultural Food Systems","18,333","seed","2012-08-20","Details",""
"6","The Ark","Info Assembly","20,000","seed","2013-07-10","Details",""
"7","The Ark","Langhar","","seed","2013-09-03","Details","Dead"
"8","The Ark","EpicPledge","","seed","2012-11-08","Details",""
"9","The Ark","Info Assembly","150,000","seed","2014-01-20","Details",""
"10","The Ark","Streamix","18,333","seed","2012-11-08","Details",""
"11","The Ark","CayMay Education","","seed","2012-11-08","Details",""
