"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Virool","12,000,000","venture","2016-04-05","Details",""
"2","Y Combinator","GrubMarket","2,100,000","seed","2015-01-27","Details",""
"3","500startups","Headout","1,800,000","seed","2015-04-23","Details",""
"4","500startups","BTCjam","6,100,000","venture","2014-12-24","Details","Dead"
"5","Mergelane","Havenly","20,000","seed","2015-02-02","Details",""
"6","500startups","Havenly","20,000","seed","2015-02-02","Details",""
"7","DreamIT Ventures","Tourlandish","1,800,000","seed","2015-04-23","Details",""
"8","Nxtp.labs","TiendaNube","300,000","angel","2011-10-01","Details",""
"9","Boost VC","Airenvy","2,650,000","venture","2015-01-20","Details",""
"10","DreamIT Ventures","SeatGeek","62,000,000","venture","2015-04-02","Details",""
"11","Y Combinator","GrubMarket","20,000,000","venture","2016-08-04","Details",""
"12","500startups","Studypool","1,200,000","seed","2015-03-06","Details",""
"13","NYC SeedStart","olapic","15,000,000","venture","2015-06-23","Details","Exited"
