"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Fortified Bicycle","800,000","venture","2014-07-19","Details",""
"2","Techstars","Ginger.io","1,700,000","seed","2011-10-01","Details",""
"3","Techstars","Seed&Spark","500,000","convertible_note","2016-03-04","Details",""
"4","Y Combinator","Experiment","1,230,000","undisclosed","2013-06-01","Details",""
"5","Techstars","Testive","500,000","seed","2012-12-10","Details",""
"6","Techstars","Libboo","1,100,000","seed","2012-10-03","Details",""
"7","Techstars","Marginize","650,000","seed","2010-08-11","Details",""
"8","Techstars","Testive","500,000","venture","2015-01-23","Details",""
"9","Y Combinator","WeFunder","","convertible_note","2014-06-30","Details",""
"10","Techstars","Libboo","300,000","angel","2011-12-06","Details",""
