"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Taylor & Hart","500,000","seed","2015-12-31","Details",""
"2","Seedcamp","Stamplay","246,813","venture","2016-09-11","Details",""
"3","500startups","Stamplay","246,813","venture","2016-09-11","Details",""
"4","Techstars","Bidvine","841,818","seed","2015-05-17","Details",""
"5","500startups","Stamplay","239,800","seed","2014-10-17","Details",""
"6","Startupbootcamp","Swogo","315,000","seed","2013-10-01","Details",""
"7","Startupbootcamp","Swogo","17,500","seed","2012-08-02","Details",""
"8","Startupbootcamp","Swogo","92,961","seed","2014-06-06","Details",""
"9","Startupbootcamp","Swogo","60,015","seed","2013-02-21","Details",""
"10","Startupbootcamp","Swogo","70,010","seed","2013-06-17","Details",""
"11","Startupbootcamp","Swogo","76,500","seed","2013-08-05","Details",""
"12","Techstars","Taylor & Hart","120,580","venture","2014-03-18","Details",""
"13","Seedcamp","Maily","700,000","seed","2014-10-01","Details",""
"14","Seedcamp","Stamplay","239,800","seed","2014-10-17","Details",""
"15","Seedcamp","Poq Studio","332,390","equity_crowdfunding","2015-03-13","Details",""
"16","Seedcamp","Planvine","254,870","venture","2014-10-22","Details",""
