"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","NFX","Liquidspace","14,000,000","venture","2014-10-30","Details",""
"2","Y Combinator","Airware","3,000,000","seed","2013-03-31","Details",""
"3","Techstars","LeanPlum","29,000,000","venture","2016-10-18","Details",""
"4","Techstars","Timehop","10,000,000","venture","2014-07-22","Details",""
"5","AngelPad","Crittercism","30,000,000","venture","2014-05-04","Details","Exited"
"6","AngelPad","Crittercism","30,000,000","venture","2014-05-04","Details","Exited"
"7","AngelPad","Crittercism","1,200,000","seed","2011-07-14","Details","Exited"
"8","Techstars","LeanPlum","11,600,000","venture","2015-08-05","Details",""
"9","Techstars","Coursekit","1,000,000","venture","2011-06-27","Details","Exited"
"10","Techstars","LeanPlum","4,800,000","venture","2014-07-28","Details",""
"11","Imagine K12","ClassDojo","8,500,000","venture","2013-04-02","Details",""
"12","Y Combinator","People.ai","7,000,000","venture","2017-05-30","Details",""
"13","AngelPad","Crittercism","12,000,000","venture","2013-03-12","Details","Exited"
"14","NFX","Liquidspace","3,600,000","venture","2011-05-10","Details",""
"15","NFX","Liquidspace","6,000,000","venture","2013-01-15","Details",""
"16","Y Combinator","Second Measure","2,000,000","seed","2016-04-05","Details",""
"17","AngelPad","Crittercism","5,500,000","venture","2012-06-01","Details","Exited"
