"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Telluride Venture Accelerator","Makeena","25,000","seed","2014-02-06","Details",""
"2","Telluride Venture Accelerator","LIFEDOJO","5,100,000","venture","2017-02-07","Details",""
"3","Telluride Venture Accelerator","Fresh Monster","25,000","seed","2014-02-06","Details",""
"4","Telluride Venture Accelerator","The Dyrt","25,000","seed","2015-02-01","Details",""
"5","Telluride Venture Accelerator","LIFEDOJO","25,000","venture","2013-12-19","Details",""
"6","Telluride Venture Accelerator","Mountain Drones","25,000","seed","2015-02-01","Details",""
"7","Telluride Venture Accelerator","Planitmapper","25,000","seed","2014-02-06","Details","Dead"
"8","Telluride Venture Accelerator","Journey","25,000","seed","2014-02-06","Details","Dead"
"9","Telluride Venture Accelerator","Awestruck Dental","25,000","seed","2014-02-06","Details",""
"10","Telluride Venture Accelerator","Proeditors","25,000","seed","2015-02-01","Details",""
"11","Telluride Venture Accelerator","Bazifit","25,000","seed","2015-02-01","Details",""
"12","Telluride Venture Accelerator","Travel Recon","25,000","seed","2015-02-01","Details",""
