"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","MightySignal","1,300,000","seed","2015-02-03","Details",""
"2","Y Combinator","BlueSmart","4,000,000","debt_financing","2015-07-01","Details",""
"3","Y Combinator","Answerly.com","","angel","2010-07-01","Details","Dead"
"4","Y Combinator","Apptimize","12,400,000","venture","2016-08-02","Details",""
"5","Excelerate Labs","Tap.Me","3,200,000","venture","2012-03-12","Details","Exited"
"6","NFX","Finrise","5,300,000","seed","2016-10-19","Details",""
"7","Media Camp","Meograph","760,000","seed","2015-03-09","Details",""
"8","Y Combinator","BlueCrew","2,500,000","seed","2015-09-01","Details",""
"9","Y Combinator","Wifi.com.ng","2,100,000","seed","2017-06-26","Details",""
"10","Y Combinator","FundersClub","6,500,000","seed","2012-10-19","Details",""
