"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Amplify.LA","TranslationExchange","","seed","2015-05-01","Details",""
"2","NFX","Yodas","","seed","2015-10-01","Details",""
"3","Upwest Labs","HoneyBook","22,000,000","venture","2015-03-05","Details",""
"4","NFX","Honeybook","22,000,000","venture","2015-03-05","Details",""
"5","NFX","Yodas","2,000,000","seed","2016-02-01","Details",""
"6","Upwest Labs","HoneyBook","10,000,000","venture","2014-09-22","Details",""
"7","NFX","Honeybook","10,000,000","venture","2014-09-22","Details",""
"8","500startups","Metadata","2,000,000","seed","2016-05-20","Details",""
"9","The Alchemist Accelerator","Metadata","2,000,000","seed","2016-05-20","Details",""
"10","i/o ventures","TouchofModern (previously Skyara)","3,000,000","venture","2013-07-11","Details",""
"11","Upwest Labs","Qlika","1,700,000","seed","2013-10-23","Details","Exited"
