"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","LaunchpadLA","Lettuce","1,000,000","seed","2013-08-01","Details","Exited"
"2","Amplify.LA","hellotech","2,000,000","seed","2015-05-26","Details",""
"3","Mucker Lab","The Black Tux","2,600,000","seed","2014-02-25","Details",""
"4","Techstars","Branch Messenger","","venture","2016-11-01","Details",""
"5","500startups","Club W","3,100,000","undisclosed","2013-02-07","Details",""
"6","Amplify.LA","hellotech","12,500,000","venture","2015-09-16","Details",""
"7","Amplify.LA","ClubW","3,100,000","undisclosed","2013-02-07","Details",""
"8","LaunchpadLA","Lettuce","2,100,000","seed","2012-10-16","Details","Exited"
"9","Amplify.LA","hellotech","2,500,000","seed","2015-01-27","Details",""
"10","Y Combinator","Instant eSports","1,950,000","seed","2015-11-04","Details",""
