"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Mixpanel","1,250,000","seed","2011-05-27","Details",""
"2","Y Combinator","Nightingale","660,000","seed","2015-03-24","Details",""
"3","Y Combinator","Lever","10,000,000","venture","2014-10-02","Details",""
"4","Y Combinator","1000Memories","2,520,000","venture","2011-02-16","Details","Exited"
"5","Y Combinator","ZeroCater","1,500,000","venture","2011-08-10","Details",""
"6","Y Combinator","Scribd","22,000,000","venture","2015-01-02","Details",""
"7","RockHealth","Mango Health","1,450,000","seed","2012-07-31","Details",""
"8","Y Combinator","AirBnb","7,200,000","venture","2010-11-10","Details",""
"9","Y Combinator","Chirply","1,100,000","seed","2011-04-07","Details",""
"10","Y Combinator","Cue","4,000,000","venture","2011-02-01","Details","Exited"
