"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Netra","500,000","convertible_note","2015-08-03","Details",""
"2","AlphaLab","Insurance Zebra","4,500,063","seed","2013-12-06","Details",""
"3","Techstars","Fashion Metric","418,000","convertible_note","2014-06-16","Details",""
"4","Boost VC","CommitChange","700,000","seed","2014-06-17","Details",""
"5","AlphaLab","Insurance Zebra","1,500,000","seed","2013-01-31","Details",""
"6","Techstars","Ranku","650,000","seed","2013-11-10","Details","Exited"
"7","Techstars","Netra","1,850,000","seed","2016-06-09","Details",""
"8","Techstars","HelpSocial","","seed","2014-01-01","Details",""
"9","Flashpoint","Badgy","350,000","seed","2012-07-11","Details",""
"10","Media Camp","Switchcam","1,200,000","seed","2012-06-14","Details","Dead"
