"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Postmaster","600,000","seed","2013-05-21","Details",""
"2","Techstars","Help Scout","435,000","seed","2011-10-08","Details",""
"3","Techstars","Red Rover","418,000","seed","2011-10-01","Details",""
"4","Techstars","The Shared Web","225,000","convertible_note","2011-01-01","Details","Exited"
"5","i/o ventures","Appbistro","600,000","angel","2010-08-13","Details","Exited"
"6","Techstars","Dispatch","965,000","seed","2011-11-10","Details",""
"7","fbFund","Nutshell Mail","","seed","2009-05-29","Details","Exited"
"8","Techstars","adHawk","1,400,000","seed","2015-11-18","Details",""
"9","Techstars","FullContact","1,850,000","seed","2011-09-08","Details",""
"10","AngelPad","Pogoseat","2,300,000","seed","2014-07-01","Details",""
"11","LaunchBox Digital","Spring Metrics","635,000","seed","2011-03-23","Details",""
"12","Techstars","FullContact","7,000,000","venture","2012-07-09","Details",""
"13","Techstars","GreatHorn","275,000","convertible_note","2015-09-24","Details",""
"14","Techstars","GreatHorn","2,250,000","seed","2016-03-21","Details",""
"15","Techstars","Netra","1,850,000","seed","2016-06-09","Details",""
"16","LaunchpadLA","Lettuce","2,100,000","seed","2012-10-16","Details","Exited"
"17","Techstars","ThinkNear","1,630,000","venture","2011-08-13","Details","Exited"
"18","Y Combinator","Rapportive","1,000,000","seed","2010-08-02","Details","Exited"
"19","Techstars","Ambassador","18,000","seed","2011-07-01","Details",""
"20","Techstars","Kapost","1,100,000","venture","2010-09-15","Details",""
"21","Techstars","Ambassador","2,350,000","venture","2015-06-15","Details",""
