"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Flashpoint","Pindrop Security","30,000,000","venture","2015-02-18","Details",""
"2","Y Combinator","Lever","10,000,000","venture","2014-10-02","Details",""
"3","Y Combinator","Payable","2,100,000","seed","2015-08-05","Details",""
"4","Y Combinator","Realm","1,900,000","seed","2011-06-01","Details",""
"5","Y Combinator","Stripe","20,000,000","venture","2012-07-09","Details",""
"6","Flashpoint","Pindrop Security","11,000,000","venture","2013-06-19","Details",""
"7","Y Combinator","Coin","15,500,000","venture","2014-05-05","Details","Exited"
"8","Springboard","Tray","2,200,000","seed","2015-04-16","Details",""
"9","Amplify.LA","MapSense","2,500,000","seed","2015-05-27","Details","Exited"
"10","Y Combinator","Health Sherpa","3,000,000","venture","2014-11-01","Details",""
"11","Upwest Labs","Sentinel","70,000,000","venture","2017-01-25","Details",""
"12","AngelPad","DroneDeploy","2,000,000","seed","2014-09-19","Details",""
"13","AngelPad","Tray","2,200,000","seed","2015-04-16","Details",""
"14","Y Combinator","HomeJoy","38,000,000","venture","2013-12-05","Details","Dead"
