"","Investor","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","SixThirty - FinTech Accelerator","FormZapper","412,000","seed","2015-02-17","Details",""
"2","Allen Angel Capital Education Program (AACE)","knoda","400,000","seed","2014-01-01","Details",""
