"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","Upcall","2,190,000","seed","2017-04-07","Details",""
"2","Techstars","Filament","5,000,000","venture","2015-05-13","Details",""
"3","Y Combinator","Apptimize","2,100,000","seed","2014-01-22","Details",""
"4","DreamIT Ventures","Tourlandish","1,800,000","seed","2015-04-23","Details",""
"5","Y Combinator","Cinder","376,000","equity_crowdfunding","2015-06-18","Details",""
"6","500startups","BenRevo","1,280,000","seed","2017-07-21","Details",""
"7","Y Combinator","Authy","2,300,000","seed","2014-09-08","Details","Exited"
"8","Startup Wise Guys","Leaf","453,500","seed","2015-08-17","Details",""
"9","Imagine K12","Educents","2,930,000","seed","2015-04-05","Details",""
"10","500startups","LawTrades","1,800,000","seed","2016-12-14","Details",""
"11","500startups","Headout","1,800,000","seed","2015-04-23","Details",""
"12","500startups","Bonafide","850,000","seed","2015-02-02","Details",""
