"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","ThriveHive","2,500,000","seed","2015-08-15","Details","Exited"
"2","LearnLaunchX","QuadWrangle","152,500","angel","2014-09-01","Details",""
"3","Techstars","ThriveHive","1,500,000","seed","2013-07-09","Details","Exited"
"4","Techstars","Promoboxx","565,000","seed","2011-12-03","Details",""
"5","Techstars","Promoboxx","1,375,000","seed","2012-12-04","Details",""
"6","Techstars","Zagster","1,000,000","venture","2012-10-18","Details",""
"7","Techstars","Testive","500,000","venture","2015-01-23","Details",""
"8","Techstars","Testive","500,000","seed","2012-12-10","Details",""
"9","Imagine K12","Socrative","750,000","seed","2013-08-01","Details","Exited"
"10","Techstars","Marginize","650,000","seed","2010-08-11","Details",""
"11","Techstars","ThriveHive","1,500,000","seed","2013-07-09","Details","Exited"
"12","Techstars","ThriveHive","2,500,000","seed","2015-08-15","Details","Exited"
