"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Techstars","Bokio","","seed","2017-01-31","Details",""
"2","Techstars","ForwardLane","1,100,000","seed","2017-01-22","Details",""
"3","Techstars","Cuvva","","seed","2015-12-20","Details",""
"4","Techstars","Alyne","20,000","undisclosed","2017-01-23","Details",""
"5","Techstars","SwiftComply","900,000","seed","2017-03-02","Details",""
"6","Techstars","Simudyne","","seed","2017-01-31","Details",""
"7","Boost VC","Atlas Card","1,800,000","seed","2015-12-31","Details",""
"8","Techstars","Aire","1,100,000","seed","2015-01-30","Details",""
"9","Techstars","ForwardLane","575,000","angel","2016-01-30","Details",""
"10","Techstars","Seldon","","seed","2016-01-25","Details",""
