"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Y Combinator","JustRide","3,000,000","venture","2016-11-07","Details",""
"2","Y Combinator","Mux","9,000,000","venture","2017-04-18","Details",""
"3","AngelPad","Periscope","","seed","2012-12-26","Details",""
"4","The Alchemist Accelerator","Rigetti Quantum Computing","24,000,000","venture","2017-03-28","Details",""
"5","Y Combinator","LendUp","14,000,000","venture","2013-11-12","Details",""
"6","Y Combinator","Casetext","7,000,000","venture","2015-02-03","Details",""
"7","Y Combinator","ScopeAR","2,000,000","seed","2016-07-15","Details",""
"8","Y Combinator","Mux","2,800,000","seed","2016-08-31","Details",""
"9","Y Combinator","CrowdAI","2,000,000","seed","2017-01-05","Details",""
"10","Y Combinator","Move Loot","2,800,000","seed","2014-06-09","Details",""
"11","AngelPad","Periscope","25,000,000","venture","2016-11-04","Details",""
"12","Y Combinator","LendUp","47,500,000","venture","2016-08-22","Details",""
"13","AngelPad","Periscope","9,500,000","venture","2015-10-22","Details",""
"14","Y Combinator","LendUp","50,000,000","venture","2016-01-20","Details",""
"15","Y Combinator","Pachyderm","2,000,000","seed","2015-06-10","Details",""
"16","Y Combinator","Rigetti Computing","24,000,000","venture","2017-03-28","Details",""
"17","Y Combinator","Casetext","1,800,000","seed","2013-10-01","Details",""
"18","Y Combinator","WorkRamp","1,800,000","seed","2016-12-01","Details",""
"19","Y Combinator","Flexport","65,000,000","venture","2016-09-26","Details",""
"20","Y Combinator","Flexport","6,900,000","venture","2014-01-01","Details",""
"21","Seedcamp","checkthis","3,000,000","seed","2013-10-29","Details",""
"22","Y Combinator","Captain 401","3,500,000","seed","2016-02-24","Details",""
