"","Accelerator","Company","Funding roundsize ($)","Round","Funding Date","Crunchbase link","Exited or Dead"
"1","Oxygen Accelerator","Fliplet","500,000","seed","2015-04-25","Details",""
"2","ignite100","Fantoo","24,988","seed","2015-05-01","Details",""
"3","500startups","Stylect","645,000","seed","2015-12-01","Details",""
"4","500startups","Stylect","25,000","seed","2015-06-01","Details",""
"5","500startups","Stylect","100,000","seed","2015-01-01","Details",""
"6","Seedcamp","Formisimo","438,962","seed","2015-09-01","Details",""
"7","Oxygen Accelerator","Stylect","25,000","seed","2015-06-01","Details",""
"8","Oxygen Accelerator","Stylect","645,000","seed","2015-12-01","Details",""
"9","Oxygen Accelerator","Lowdown","103,622","angel","2014-09-01","Details",""
"10","Oxygen Accelerator","Stylect","100,000","seed","2015-01-01","Details",""
"11","Oxygen Accelerator","Lowdown","160,000","angel","2014-01-10","Details",""
